Sno,Date,Time,States,Confirmed Patient,ConfirmedForeignNational,Cured,Deaths,Total Patient
10542,13-01-2021,8:00 AM,Punjab,169479,-,161235,5456,169479
10543,13-01-2021,8:00 AM,Rajasthan,313718,-,304779,2739,313718
10544,13-01-2021,8:00 AM,Sikkim,5996,-,5554,129,5996
10545,13-01-2021,8:00 AM,Tamil Nadu,827614,-,808571,12236,827614
10546,13-01-2021,8:00 AM,Telengana,290640,-,284611,1571,290640
10547,13-01-2021,8:00 AM,Tripura,33315,-,32880,389,33315
10548,13-01-2021,8:00 AM,Uttarakhand,93961,-,89729,1589,93961
10549,13-01-2021,8:00 AM,Uttar Pradesh,594175,-,575101,8514,594175
10550,13-01-2021,8:00 AM,West Bengal,562072,-,544705,9975,562072
10551,14-01-2021,8:00 AM,Andhra Pradesh,885437,-,875921,7134,885437
10552,14-01-2021,8:00 AM,Andaman and Nicobar Islands,4969,-,4891,62,4969
10553,14-01-2021,8:00 AM,Arunachal Pradesh,16783,-,16669,56,16783
10554,14-01-2021,8:00 AM,Assam,216743,-,212675,1065,216743
10555,14-01-2021,8:00 AM,Bihar,256587,-,251027,1445,256587
10556,14-01-2021,8:00 AM,Chandigarh,20415,-,19794,329,20415
10557,14-01-2021,8:00 AM,Chhattisgarh,291484,-,280166,3527,291484
10558,14-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3383,-,3377,2,3383
10559,14-01-2021,8:00 AM,Delhi,631249,-,617540,10718,631249
10560,14-01-2021,8:00 AM,Goa,52079,-,50515,750,52079
10561,14-01-2021,8:00 AM,Gujarat,253744,-,242164,4354,253744
10562,14-01-2021,8:00 AM,Haryana,265616,-,260236,2966,265616
10563,14-01-2021,8:00 AM,Himachal Pradesh,56689,-,54896,963,56689
10564,14-01-2021,8:00 AM,Jammu and Kashmir,122885,-,119344,1912,122885
10565,14-01-2021,8:00 AM,Jharkhand,117240,-,114836,1048,117240
10566,14-01-2021,8:00 AM,Karnataka,929552,-,908494,12152,929552
10567,14-01-2021,8:00 AM,Kerala,825769,-,756817,3373,825769
10568,14-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10569,14-01-2021,8:00 AM,Ladakh,9639,-,9375,128,9639
10570,14-01-2021,8:00 AM,Madhya Pradesh,250009,-,238983,3732,250009
10571,14-01-2021,8:00 AM,Maharashtra,1978044,-,1874279,50221,1978044
10572,14-01-2021,8:00 AM,Manipur,28769,-,27935,365,28769
10573,14-01-2021,8:00 AM,Meghalaya,13669,-,13365,144,13669
10574,14-01-2021,8:00 AM,Mizoram,4310,-,4200,9,4310
10575,14-01-2021,8:00 AM,Nagaland,12003,-,11814,86,12003
10576,14-01-2021,8:00 AM,Odisha,332541,-,328622,1895,332541
10577,14-01-2021,8:00 AM,Puducherry,38524,-,37607,639,38524
10578,14-01-2021,8:00 AM,Punjab,169737,-,161457,5463,169737
10579,14-01-2021,8:00 AM,Rajasthan,314091,-,305569,2742,314091
10580,14-01-2021,8:00 AM,Sikkim,6004,-,5564,129,6004
10581,14-01-2021,8:00 AM,Tamil Nadu,828287,-,809392,12242,828287
10582,14-01-2021,8:00 AM,Telengana,290916,-,284849,1572,290916
10583,14-01-2021,8:00 AM,Tripura,33320,-,32886,389,33320
10584,14-01-2021,8:00 AM,Uttarakhand,94170,-,90025,1593,94170
10585,14-01-2021,8:00 AM,Uttar Pradesh,594641,-,575980,8529,594641
10586,14-01-2021,8:00 AM,West Bengal,562795,-,545499,9993,562795
10587,15-01-2021,8:00 AM,Andhra Pradesh,885616,-,876140,7138,885616
10588,15-01-2021,8:00 AM,Andaman and Nicobar Islands,4976,-,4891,62,4976
10589,15-01-2021,8:00 AM,Arunachal Pradesh,16798,-,16674,56,16798
10590,15-01-2021,8:00 AM,Assam,216762,-,212706,1065,216762
10591,15-01-2021,8:00 AM,Bihar,256895,-,251278,1447,256895
10592,15-01-2021,8:00 AM,Chandigarh,20438,-,19835,330,20438
10593,15-01-2021,8:00 AM,Chhattisgarh,292091,-,281136,3537,292091
10594,15-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3385,-,3377,2,3385
10595,15-01-2021,8:00 AM,Delhi,631589,-,617930,10722,631589
10596,15-01-2021,8:00 AM,Goa,52182,-,50582,752,52182
10597,15-01-2021,8:00 AM,Gujarat,254314,-,242901,4357,254314
10598,15-01-2021,8:00 AM,Haryana,265803,-,260565,2972,265803
10599,15-01-2021,8:00 AM,Himachal Pradesh,56751,-,54977,963,56751
10600,15-01-2021,8:00 AM,Jammu and Kashmir,122964,-,119581,1915,122964
10601,15-01-2021,8:00 AM,Jharkhand,117384,-,115009,1048,117384
10602,15-01-2021,8:00 AM,Karnataka,929960,-,909058,12155,929960
10603,15-01-2021,8:00 AM,Kerala,831259,-,761154,3392,831259
10604,15-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10605,15-01-2021,8:00 AM,Ladakh,9646,-,9404,128,9646
10606,15-01-2021,8:00 AM,Madhya Pradesh,250429,-,239581,3740,250429
10607,15-01-2021,8:00 AM,Maharashtra,1981623,-,1877588,50291,1981623
10608,15-01-2021,8:00 AM,Manipur,28787,-,27976,365,28787
10609,15-01-2021,8:00 AM,Meghalaya,13687,-,13382,144,13687
10610,15-01-2021,8:00 AM,Mizoram,4310,-,4205,9,4310
10611,15-01-2021,8:00 AM,Nagaland,12035,-,11825,86,12035
10612,15-01-2021,8:00 AM,Odisha,332763,-,328832,1896,332763
10613,15-01-2021,8:00 AM,Puducherry,38567,-,37629,640,38567
10614,15-01-2021,8:00 AM,Punjab,169950,-,161710,5473,169950
10615,15-01-2021,8:00 AM,Rajasthan,314372,-,305953,2744,314372
10616,15-01-2021,8:00 AM,Sikkim,6011,-,5719,130,6011
10617,15-01-2021,8:00 AM,Tamil Nadu,828952,-,810218,12246,828952
10618,15-01-2021,8:00 AM,Telengana,291118,-,285102,1574,291118
10619,15-01-2021,8:00 AM,Tripura,33325,-,32890,390,33325
10620,15-01-2021,8:00 AM,Uttarakhand,94324,-,90218,1596,94324
10621,15-01-2021,8:00 AM,Uttar Pradesh,595142,-,576519,8543,595142
10622,15-01-2021,8:00 AM,West Bengal,563475,-,546193,10010,563475
10623,16-01-2021,8:00 AM,Andhra Pradesh,885710,-,876372,7139,885710
10624,16-01-2021,8:00 AM,Andaman and Nicobar Islands,4979,-,4895,62,4979
10625,16-01-2021,8:00 AM,Arunachal Pradesh,16802,-,16682,56,16802
10626,16-01-2021,8:00 AM,Assam,216777,-,212748,1066,216777
10627,16-01-2021,8:00 AM,Bihar,257193,-,251632,1449,257193
10628,16-01-2021,8:00 AM,Chandigarh,20464,-,19868,330,20464
10629,16-01-2021,8:00 AM,Chhattisgarh,292612,-,282145,3544,292612
10630,16-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3388,-,3377,2,3388
10631,16-01-2021,8:00 AM,Delhi,631884,-,618357,10732,631884
10632,16-01-2021,8:00 AM,Goa,52262,-,50643,753,52262
10633,16-01-2021,8:00 AM,Gujarat,254849,-,243639,4360,254849
10634,16-01-2021,8:00 AM,Haryana,265964,-,260801,2979,265964
10635,16-01-2021,8:00 AM,Himachal Pradesh,56802,-,55072,963,56802
10636,16-01-2021,8:00 AM,Jammu and Kashmir,123108,-,119760,1920,123108
10637,16-01-2021,8:00 AM,Jharkhand,117480,-,115142,1049,117480
10638,16-01-2021,8:00 AM,Karnataka,930668,-,909701,12158,930668
10639,16-01-2021,8:00 AM,Kerala,836883,-,765757,3415,836883
10640,16-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10641,16-01-2021,8:00 AM,Ladakh,9648,-,9416,128,9648
10642,16-01-2021,8:00 AM,Madhya Pradesh,250858,-,240155,3746,250858
10643,16-01-2021,8:00 AM,Maharashtra,1984768,-,1881088,50336,1984768
10644,16-01-2021,8:00 AM,Manipur,28811,-,28010,365,28811
10645,16-01-2021,8:00 AM,Meghalaya,13691,-,13386,144,13691
10646,16-01-2021,8:00 AM,Mizoram,4314,-,4225,9,4314
10647,16-01-2021,8:00 AM,Nagaland,12039,-,11847,88,12039
10648,16-01-2021,8:00 AM,Odisha,332949,-,329088,1898,332949
10649,16-01-2021,8:00 AM,Puducherry,38595,-,37661,640,38595
10650,16-01-2021,8:00 AM,Punjab,170191,-,161967,5485,170191
10651,16-01-2021,8:00 AM,Rajasthan,314682,-,306330,2744,314682
10652,16-01-2021,8:00 AM,Sikkim,6024,-,5731,130,6024
10653,16-01-2021,8:00 AM,Tamil Nadu,829573,-,811023,12251,829573
10654,16-01-2021,8:00 AM,Telengana,291367,-,285519,1575,291367
10655,16-01-2021,8:00 AM,Tripura,33329,-,32897,391,33329
10656,16-01-2021,8:00 AM,Uttarakhand,94465,-,90457,1602,94465
10657,16-01-2021,8:00 AM,Uttar Pradesh,595614,-,577475,8558,595614
10658,16-01-2021,8:00 AM,West Bengal,564098,-,546849,10026,564098
10659,17-01-2021,8:00 AM,Andhra Pradesh,885824,-,876698,7139,885824
10660,17-01-2021,8:00 AM,Andaman and Nicobar Islands,4982,-,4895,62,4982
10661,17-01-2021,8:00 AM,Arunachal Pradesh,16808,-,16690,56,16808
10662,17-01-2021,8:00 AM,Assam,216809,-,212809,1070,216809
10663,17-01-2021,8:00 AM,Bihar,257474,-,251975,1453,257474
10664,17-01-2021,8:00 AM,Chandigarh,20503,-,19935,330,20503
10665,17-01-2021,8:00 AM,Chhattisgarh,293178,-,282760,3551,293178
10666,17-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3388,-,3377,2,3388
10667,17-01-2021,8:00 AM,Delhi,632183,-,618754,10738,632183
10668,17-01-2021,8:00 AM,Goa,52345,-,50712,756,52345
10669,17-01-2021,8:00 AM,Gujarat,255354,-,244403,4363,255354
10670,17-01-2021,8:00 AM,Haryana,266131,-,261019,2983,266131
10671,17-01-2021,8:00 AM,Himachal Pradesh,56873,-,55154,964,56873
10672,17-01-2021,8:00 AM,Jammu and Kashmir,123217,-,120016,1921,123217
10673,17-01-2021,8:00 AM,Jharkhand,117599,-,115300,1050,117599
10674,17-01-2021,8:00 AM,Karnataka,931252,-,910377,12162,931252
10675,17-01-2021,8:00 AM,Kerala,842843,-,770768,3442,842843
10676,17-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10677,17-01-2021,8:00 AM,Ladakh,9649,-,9428,128,9649
10678,17-01-2021,8:00 AM,Madhya Pradesh,251223,-,240948,3751,251223
10679,17-01-2021,8:00 AM,Maharashtra,1987678,-,1884127,50388,1987678
10680,17-01-2021,8:00 AM,Manipur,28835,-,28089,366,28835
10681,17-01-2021,8:00 AM,Meghalaya,13693,-,13401,144,13693
10682,17-01-2021,8:00 AM,Mizoram,4322,-,4228,9,4322
10683,17-01-2021,8:00 AM,Nagaland,12054,-,11849,88,12054
10684,17-01-2021,8:00 AM,Odisha,333127,-,329318,1899,333127
10685,17-01-2021,8:00 AM,Puducherry,38611,-,37683,642,38611
10686,17-01-2021,8:00 AM,Punjab,170366,-,162289,5499,170366
10687,17-01-2021,8:00 AM,Rajasthan,314920,-,306888,2746,314920
10688,17-01-2021,8:00 AM,Sikkim,6029,-,5741,130,6029
10689,17-01-2021,8:00 AM,Tamil Nadu,830183,-,811798,12257,830183
10690,17-01-2021,8:00 AM,Telengana,291666,-,285898,1577,291666
10691,17-01-2021,8:00 AM,Tripura,33331,-,32902,391,33331
10692,17-01-2021,8:00 AM,Uttarakhand,94691,-,90736,1606,94691
10693,17-01-2021,8:00 AM,Uttar Pradesh,596137,-,578405,8570,596137
10694,17-01-2021,8:00 AM,West Bengal,564707,-,547515,10041,564707
10695,18-01-2021,8:00 AM,Andhra Pradesh,885985,-,876949,7140,885985
10696,18-01-2021,8:00 AM,Andaman and Nicobar Islands,4983,-,4896,62,4983
10697,18-01-2021,8:00 AM,Arunachal Pradesh,16811,-,16697,56,16811
10698,18-01-2021,8:00 AM,Assam,216831,-,212839,1073,216831
10699,18-01-2021,8:00 AM,Bihar,257610,-,252331,1457,257610
10700,18-01-2021,8:00 AM,Chandigarh,20537,-,19978,330,20537
10701,18-01-2021,8:00 AM,Chhattisgarh,293501,-,283111,3558,293501
10702,18-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3390,-,3377,2,3390
10703,18-01-2021,8:00 AM,Delhi,632429,-,619139,10746,632429
10704,18-01-2021,8:00 AM,Goa,52405,-,50771,756,52405
10705,18-01-2021,8:00 AM,Gujarat,255872,-,245107,4365,255872
10706,18-01-2021,8:00 AM,Haryana,266309,-,261230,2985,266309
10707,18-01-2021,8:00 AM,Himachal Pradesh,56943,-,55280,966,56943
10708,18-01-2021,8:00 AM,Jammu and Kashmir,123343,-,120198,1921,123343
10709,18-01-2021,8:00 AM,Jharkhand,117686,-,115411,1050,117686
10710,18-01-2021,8:00 AM,Karnataka,931997,-,911232,12166,931997
10711,18-01-2021,8:00 AM,Kerala,847848,-,775176,3463,847848
10712,18-01-2021,8:00 AM,Lakshadweep,0,-,0,0,0
10713,18-01-2021,8:00 AM,Ladakh,9656,-,9437,128,9656
10714,18-01-2021,8:00 AM,Madhya Pradesh,251578,-,241426,3753,251578
10715,18-01-2021,8:00 AM,Maharashtra,1990759,-,1886469,50438,1990759
10716,18-01-2021,8:00 AM,Manipur,28856,-,28147,366,28856
10717,18-01-2021,8:00 AM,Meghalaya,13704,-,13412,144,13704
10718,18-01-2021,8:00 AM,Mizoram,4323,-,4235,9,4323
10719,18-01-2021,8:00 AM,Nagaland,12058,-,11854,88,12058
10720,18-01-2021,8:00 AM,Odisha,333310,-,329546,1900,333310
10721,18-01-2021,8:00 AM,Puducherry,38646,-,37720,642,38646
10722,18-01-2021,8:00 AM,Punjab,170605,-,162484,5504,170605
10723,18-01-2021,8:00 AM,Rajasthan,315181,-,307384,2747,315181
10724,18-01-2021,8:00 AM,Sikkim,6038,-,5747,130,6038
10725,18-01-2021,8:00 AM,Tamil Nadu,830772,-,812568,12264,830772
10726,18-01-2021,8:00 AM,Telengana,291872,-,286244,1579,291872
10727,18-01-2021,8:00 AM,Tripura,33332,-,32902,391,33332
10728,18-01-2021,8:00 AM,Uttarakhand,94803,-,90838,1611,94803
10729,18-01-2021,8:00 AM,Uttar Pradesh,596528,-,579071,8576,596528
10730,18-01-2021,8:00 AM,West Bengal,565272,-,548136,10053,565272
10731,19-01-2021,8:00 AM,Andhra Pradesh,886066,-,877212,7141,886066
10732,19-01-2021,8:00 AM,Andaman and Nicobar Islands,4988,-,4897,62,4988
10733,19-01-2021,8:00 AM,Arunachal Pradesh,16812,-,16699,56,16812
10734,19-01-2021,8:00 AM,Assam,216864,-,212978,1075,216864
10735,19-01-2021,8:00 AM,Bihar,257775,-,253007,1460,257775
10736,19-01-2021,8:00 AM,Chandigarh,20564,-,20031,330,20564
10737,19-01-2021,8:00 AM,Chhattisgarh,293972,-,284412,3565,293972
10738,19-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3390,-,3377,2,3390
10739,19-01-2021,8:00 AM,Delhi,632590,-,619501,10754,632590
10740,19-01-2021,8:00 AM,Goa,52458,-,50837,756,52458
10741,19-01-2021,8:00 AM,Gujarat,256367,-,245807,4367,256367
10742,19-01-2021,8:00 AM,Haryana,266428,-,261510,2989,266428
10743,19-01-2021,8:00 AM,Himachal Pradesh,56978,-,55383,967,56978
10744,19-01-2021,8:00 AM,Jammu and Kashmir,123425,-,120392,1922,123425
10745,19-01-2021,8:00 AM,Jharkhand,117786,-,115542,1054,117786
10746,19-01-2021,8:00 AM,Karnataka,932432,-,912205,12175,932432
10747,19-01-2021,8:00 AM,Kerala,851194,-,779097,3480,851194
10748,19-01-2021,8:00 AM,Lakshadweep,14,-,0,0,14
10749,19-01-2021,8:00 AM,Ladakh,9657,-,9448,128,9657
10750,19-01-2021,8:00 AM,Madhya Pradesh,251882,-,241966,3756,251882
10751,19-01-2021,8:00 AM,Maharashtra,1992683,-,1890323,50473,1992683
10752,19-01-2021,8:00 AM,Manipur,28867,-,28205,366,28867
10753,19-01-2021,8:00 AM,Meghalaya,13707,-,13415,144,13707
10754,19-01-2021,8:00 AM,Mizoram,4329,-,4241,9,4329
10755,19-01-2021,8:00 AM,Nagaland,12061,-,11858,88,12061
10756,19-01-2021,8:00 AM,Odisha,333444,-,329801,1901,333444
10757,19-01-2021,8:00 AM,Puducherry,38669,-,37740,643,38669
10758,19-01-2021,8:00 AM,Punjab,170729,-,162762,5509,170729
10759,19-01-2021,8:00 AM,Rajasthan,315394,-,308010,2750,315394
10760,19-01-2021,8:00 AM,Sikkim,6038,-,5756,130,6038
10761,19-01-2021,8:00 AM,Tamil Nadu,831323,-,813326,12272,831323
10762,19-01-2021,8:00 AM,Telengana,292128,-,286542,1581,292128
10763,19-01-2021,8:00 AM,Tripura,33335,-,32905,391,33335
10764,19-01-2021,8:00 AM,Uttarakhand,94923,-,91170,1617,94923
10765,19-01-2021,8:00 AM,Uttar Pradesh,596904,-,579693,8580,596904
10766,19-01-2021,8:00 AM,West Bengal,565661,-,548705,10063,565661
10767,20-01-2021,8:00 AM,Andhra Pradesh,886245,-,877443,7142,886245
10768,20-01-2021,8:00 AM,Andaman and Nicobar Islands,4989,-,4897,62,4989
10769,20-01-2021,8:00 AM,Arunachal Pradesh,16815,-,16707,56,16815
10770,20-01-2021,8:00 AM,Assam,216887,-,213084,1075,216887
10771,20-01-2021,8:00 AM,Bihar,257991,-,253289,1461,257991
10772,20-01-2021,8:00 AM,Chandigarh,20595,-,20080,330,20595
10773,20-01-2021,8:00 AM,Chhattisgarh,294355,-,284848,3575,294355
10774,20-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3391,-,3380,2,3391
10775,20-01-2021,8:00 AM,Delhi,632821,-,619723,10764,632821
10776,20-01-2021,8:00 AM,Goa,52570,-,50952,756,52570
10777,20-01-2021,8:00 AM,Gujarat,256852,-,246516,4369,256852
10778,20-01-2021,8:00 AM,Haryana,266581,-,261751,2993,266581
10779,20-01-2021,8:00 AM,Himachal Pradesh,57019,-,55468,967,57019
10780,20-01-2021,8:00 AM,Jammu and Kashmir,123538,-,120512,1923,123538
10781,20-01-2021,8:00 AM,Jharkhand,117887,-,115683,1057,117887
10782,20-01-2021,8:00 AM,Karnataka,933077,-,913012,12181,933077
10783,20-01-2021,8:00 AM,Kerala,857380,-,783393,3506,857380
10784,20-01-2021,8:00 AM,Lakshadweep,21,-,0,0,21
10785,20-01-2021,8:00 AM,Ladakh,9662,-,9454,129,9662
10786,20-01-2021,8:00 AM,Madhya Pradesh,252186,-,242691,3763,252186
10787,20-01-2021,8:00 AM,Maharashtra,1994977,-,1894839,50523,1994977
10788,20-01-2021,8:00 AM,Manipur,28900,-,28298,367,28900
10789,20-01-2021,8:00 AM,Meghalaya,13710,-,13433,144,13710
10790,20-01-2021,8:00 AM,Mizoram,4334,-,4258,9,4334
10791,20-01-2021,8:00 AM,Nagaland,12066,-,11866,88,12066
10792,20-01-2021,8:00 AM,Odisha,333566,-,330051,1902,333566
10793,20-01-2021,8:00 AM,Puducherry,38706,-,37766,643,38706
10794,20-01-2021,8:00 AM,Punjab,170937,-,163009,5516,170937
10795,20-01-2021,8:00 AM,Rajasthan,315603,-,308547,2752,315603
10796,20-01-2021,8:00 AM,Sikkim,6052,-,5765,131,6052
10797,20-01-2021,8:00 AM,Tamil Nadu,831866,-,814098,12281,831866
10798,20-01-2021,8:00 AM,Telengana,292395,-,286893,1583,292395
10799,20-01-2021,8:00 AM,Tripura,33336,-,32907,391,33336
10800,20-01-2021,8:00 AM,Uttarakhand,95039,-,91428,1619,95039
10801,20-01-2021,8:00 AM,Uttar Pradesh,597238,-,580482,8584,597238
10802,20-01-2021,8:00 AM,West Bengal,566073,-,549218,10074,566073
10803,21-01-2021,8:00 AM,Andhra Pradesh,886418,-,877639,7142,886418
10804,21-01-2021,8:00 AM,Andaman and Nicobar Islands,4991,-,4900,62,4991
10805,21-01-2021,8:00 AM,Arunachal Pradesh,16815,-,16713,56,16815
10806,21-01-2021,8:00 AM,Assam,216919,-,213179,1077,216919
10807,21-01-2021,8:00 AM,Bihar,258176,-,253569,1464,258176
10808,21-01-2021,8:00 AM,Chandigarh,20623,-,20122,330,20623
10809,21-01-2021,8:00 AM,Chhattisgarh,294949,-,285566,3585,294949
10810,21-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3393,-,3380,2,3393
10811,21-01-2021,8:00 AM,Delhi,633049,-,620128,10774,633049
10812,21-01-2021,8:00 AM,Goa,52657,-,51036,756,52657
10813,21-01-2021,8:00 AM,Gujarat,257342,-,247223,4371,257342
10814,21-01-2021,8:00 AM,Haryana,266686,-,261955,2997,266686
10815,21-01-2021,8:00 AM,Himachal Pradesh,57082,-,55540,967,57082
10816,21-01-2021,8:00 AM,Jammu and Kashmir,123647,-,120625,1923,123647
10817,21-01-2021,8:00 AM,Jharkhand,118012,-,115853,1057,118012
10818,21-01-2021,8:00 AM,Karnataka,933578,-,913677,12185,933578
10819,21-01-2021,8:00 AM,Kerala,864195,-,790757,3524,864195
10820,21-01-2021,8:00 AM,Lakshadweep,30,-,0,0,30
10821,21-01-2021,8:00 AM,Ladakh,9668,-,9463,129,9668
10822,21-01-2021,8:00 AM,Madhya Pradesh,252466,-,243688,3770,252466
10823,21-01-2021,8:00 AM,Maharashtra,1997992,-,1899428,50582,1997992
10824,21-01-2021,8:00 AM,Manipur,28919,-,28308,367,28919
10825,21-01-2021,8:00 AM,Meghalaya,13717,-,13440,144,13717
10826,21-01-2021,8:00 AM,Mizoram,4346,-,4268,9,4346
10827,21-01-2021,8:00 AM,Nagaland,12067,-,11873,88,12067
10828,21-01-2021,8:00 AM,Odisha,333723,-,330321,1902,333723
10829,21-01-2021,8:00 AM,Puducherry,38737,-,37798,643,38737
10830,21-01-2021,8:00 AM,Punjab,171136,-,163211,5520,171136
10831,21-01-2021,8:00 AM,Rajasthan,315816,-,308985,2754,315816
10832,21-01-2021,8:00 AM,Sikkim,6057,-,5766,131,6057
10833,21-01-2021,8:00 AM,Tamil Nadu,832415,-,814811,12290,832415
10834,21-01-2021,8:00 AM,Telengana,292621,-,287117,1584,292621
10835,21-01-2021,8:00 AM,Tripura,33339,-,32911,391,33339
10836,21-01-2021,8:00 AM,Uttarakhand,95192,-,91565,1622,95192
10837,21-01-2021,8:00 AM,Uttar Pradesh,597628,-,581164,8591,597628
10838,21-01-2021,8:00 AM,West Bengal,566482,-,549727,10080,566482
10839,22-01-2021,8:00 AM,Andhra Pradesh,886557,-,877893,7142,886557
10840,22-01-2021,8:00 AM,Andaman and Nicobar Islands,4991,-,4904,62,4991
10841,22-01-2021,8:00 AM,Arunachal Pradesh,16816,-,16722,56,16816
10842,22-01-2021,8:00 AM,Assam,216940,-,213295,1077,216940
10843,22-01-2021,8:00 AM,Bihar,258414,-,254023,1468,258414
10844,22-01-2021,8:00 AM,Chandigarh,20639,-,20162,331,20639
10845,22-01-2021,8:00 AM,Chhattisgarh,295509,-,286277,3594,295509
10846,22-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3393,-,3381,2,3393
10847,22-01-2021,8:00 AM,Delhi,633276,-,620374,10782,633276
10848,22-01-2021,8:00 AM,Goa,52712,-,51090,757,52712
10849,22-01-2021,8:00 AM,Gujarat,257813,-,247950,4372,257813
10850,22-01-2021,8:00 AM,Haryana,266819,-,262140,3000,266819
10851,22-01-2021,8:00 AM,Himachal Pradesh,57121,-,55595,970,57121
10852,22-01-2021,8:00 AM,Jammu and Kashmir,123764,-,120729,1924,123764
10853,22-01-2021,8:00 AM,Jharkhand,118079,-,115989,1058,118079
10854,22-01-2021,8:00 AM,Karnataka,934252,-,914492,12187,934252
10855,22-01-2021,8:00 AM,Kerala,870529,-,796986,3545,870529
10856,22-01-2021,8:00 AM,Lakshadweep,48,-,0,0,48
10857,22-01-2021,8:00 AM,Ladakh,9673,-,9471,129,9673
10858,22-01-2021,8:00 AM,Madhya Pradesh,252767,-,244392,3776,252767
10859,22-01-2021,8:00 AM,Maharashtra,2000878,-,1903408,50634,2000878
10860,22-01-2021,8:00 AM,Manipur,28938,-,28351,367,28938
10861,22-01-2021,8:00 AM,Meghalaya,13721,-,13446,146,13721
10862,22-01-2021,8:00 AM,Mizoram,4349,-,4276,9,4349
10863,22-01-2021,8:00 AM,Nagaland,12070,-,11875,88,12070
10864,22-01-2021,8:00 AM,Odisha,333866,-,330545,1903,333866
10865,22-01-2021,8:00 AM,Puducherry,38772,-,37830,643,38772
10866,22-01-2021,8:00 AM,Punjab,171316,-,163438,5535,171316
10867,22-01-2021,8:00 AM,Rajasthan,316081,-,309391,2756,316081
10868,22-01-2021,8:00 AM,Sikkim,6062,-,5783,131,6062
10869,22-01-2021,8:00 AM,Tamil Nadu,833011,-,815516,12299,833011
10870,22-01-2021,8:00 AM,Telengana,292835,-,287468,1586,292835
10871,22-01-2021,8:00 AM,Tripura,33342,-,32911,391,33342
10872,22-01-2021,8:00 AM,Uttarakhand,95354,-,91852,1626,95354
10873,22-01-2021,8:00 AM,Uttar Pradesh,597823,-,581509,8597,597823
10874,22-01-2021,8:00 AM,West Bengal,566898,-,550244,10089,566898
10875,23-01-2021,8:00 AM,Andhra Pradesh,886694,-,878060,7146,886694
10876,23-01-2021,8:00 AM,Andaman and Nicobar Islands,4992,-,4907,62,4992
10877,23-01-2021,8:00 AM,Arunachal Pradesh,16817,-,16724,56,16817
10878,23-01-2021,8:00 AM,Assam,216957,-,213398,1077,216957
10879,23-01-2021,8:00 AM,Bihar,258513,-,254359,1472,258513
10880,23-01-2021,8:00 AM,Chandigarh,20664,-,20195,332,20664
10881,23-01-2021,8:00 AM,Chhattisgarh,295949,-,287040,3601,295949
10882,23-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3394,-,3382,2,3394
10883,23-01-2021,8:00 AM,Delhi,633542,-,620693,10789,633542
10884,23-01-2021,8:00 AM,Goa,52782,-,51170,758,52782
10885,23-01-2021,8:00 AM,Gujarat,258264,-,248650,4374,258264
10886,23-01-2021,8:00 AM,Haryana,266939,-,262349,3005,266939
10887,23-01-2021,8:00 AM,Himachal Pradesh,57162,-,55676,970,57162
10888,23-01-2021,8:00 AM,Jammu and Kashmir,123852,-,120826,1928,123852
